year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2002,tt0145487,Spider-Man,notalk,notalk,FAIL,139000000,403706375.0,821565375.0,2002FAIL,180029911,522872106.0,1064074398.0,3.0,2.0,145487,"When bitten by a genetically modified spider, a nerdy, shy, and awkward high school student gains spider-like abilities that he eventually must use to fight evil as a superhero after tragedy befalls his family.",PG-13,True,English,USA,"Stan Lee (Marvel comic book), Steve Ditko (Marvel comic book), David Koepp (screenplay)",73.0,7.3,Sam Raimi,03 May 2002,"Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco","Action, Fantasy",Nominated for 2 Oscars. Another 12 wins & 44 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMzk3MTE5MDU5NV5BMl5BanBnXkFtZTYwMjY3NTY3._V1_SX300.jpg,"389,481",
2002,tt0287717,Spy Kids 2: Island of Lost Dreams,ok,ok,PASS,38000000,85846296.0,119721296.0,2002PASS,49216810,111186338.0,155060534.0,3.0,2.0,287717,"The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",PG,True,English,USA,Robert Rodriguez,66.0,5.0,Robert Rodriguez,07 Aug 2002,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara","Action, Adventure, Comedy",3 wins & 3 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM0NzA1Njg2NF5BMl5BanBnXkFtZTYwNzA1MTg5._V1_SX300.jpg,"33,706",
2002,tt0167261,The Lord of the Rings: The Two Towers,notalk-disagree,notalk,FAIL,94000000,342548984.0,927048984.0,2002FAIL,121746846,443662324.0,1200694576.0,3.0,2.0,167261,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",PG-13,True,"English, Sindarin, Old English","USA, New Zealand","J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Stephen Sinclair (screenplay), Peter Jackson (screenplay)",88.0,8.8,Peter Jackson,18 Dec 2002,"Bruce Allpress, Sean Astin, John Bach, Sala Baker","Action, Adventure, Fantasy",Won 2 Oscars. Another 76 wins & 83 nominations.,179 min,movie,http://ia.media-imdb.com/images/M/MV5BMTAyNDU0NjY4NTheQTJeQWpwZ15BbWU2MDk4MTY2Nw@@._V1_SX300.jpg,"755,913",
2001,tt0268978,A Beautiful Mind,notalk,notalk,FAIL,78000000,170708996.0,317668058.0,2001FAIL,102635985,224626742.0,418002230.0,3.0,2.0,268978,"After a brilliant but asocial mathematician accepts secret work in cryptography, his life takes a turn for the nightmarish.",PG-13,True,English,USA,"Akiva Goldsman, Sylvia Nasar (book)",72.0,8.2,Ron Howard,04 Jan 2002,"Russell Crowe, Ed Harris, Jennifer Connelly, Christopher Plummer","Biography, Drama",Won 4 Oscars. Another 28 wins & 51 nominations.,135 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4MDI2MzkwMl5BMl5BanBnXkFtZTYwMjk0NTA5._V1_SX300.jpg,"388,837",
2001,tt0265086,Black Hawk Down,nowomen-disagree,nowomen,FAIL,95000000,108638745.0,159691085.0,2001FAIL,125005366,142951853.0,210128869.0,3.0,2.0,265086,123 elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.,R,True,"English, Somali","USA, UK","Mark Bowden (book), Ken Nolan (screenplay)",74.0,7.7,Ridley Scott,18 Jan 2002,"Josh Hartnett, Ewan McGregor, Tom Sizemore, Eric Bana","Drama, History, War",Won 2 Oscars. Another 8 wins & 28 nominations.,144 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQxODgzMjYyN15BMl5BanBnXkFtZTgwNDU4NTYxMTE@._V1_SX300.jpg,"225,412",
2001,tt0212985,Hannibal,ok,ok,PASS,87000000,165092266.0,350100280.0,2001PASS,114478598,217235991.0,460678038.0,3.0,2.0,212985,Hannibal returns to America and attempts to make contact with disgraced Agent Starling and survive a vengeful victim's plan.,R,True,"English, Italian, Japanese","UK, USA","Thomas Harris (novel), David Mamet (screenplay), Steven Zaillian (screenplay)",57.0,6.7,Ridley Scott,09 Feb 2001,"Anthony Hopkins, Julianne Moore, Gary Oldman, Ray Liotta","Crime, Drama, Thriller",5 wins & 14 nominations.,131 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1MDcwNjkwOF5BMl5BanBnXkFtZTgwNjcxNTYxMTE@._V1_SX300.jpg,"168,124",
2001,tt0261392,Jay and Silent Bob Strike Back,ok,ok,PASS,22000000,30059386.0,33762400.0,2001PASS,28948611,39553522.0,44426118.0,3.0,2.0,261392,"The comic 'Bluntman and Chronic' is based on real-life stoners Jay and Silent Bob, so when they get no profit from a big-screen adaptation they set out to wreck the movie.",R,True,English,USA,"Kevin Smith (characters), Kevin Smith",51.0,6.9,Kevin Smith,24 Aug 2001,"Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson",Comedy,1 nomination.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwNTMxMjA2Ml5BMl5BanBnXkFtZTcwNTIyNTEzMQ@@._V1_SX300.jpg,"109,093",
2001,tt0213149,Pearl Harbor,men-disagree,men,FAIL,151500000,198539855.0,449239855.0,2001FAIL,199350663,261247866.0,591130447.0,3.0,2.0,213149,"Pearl Harbor follows the story of two best friends, Rafe and Danny, and their love lives as they go off to join the war.",PG-13,True,"English, Japanese, French",USA,Randall Wallace,44.0,5.9,Michael Bay,25 May 2001,"Ben Affleck, Josh Hartnett, Kate Beckinsale, William Lee Scott","Action, Drama, Romance",Won 1 Oscar. Another 10 wins & 35 nominations.,183 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_SX300.jpg,"193,956",
2001,tt0227538,Spy Kids,ok,ok,PASS,35000000,112692062.0,197692062.0,2001PASS,46054609,148285394.0,260132301.0,3.0,2.0,227538,The children of secret-agent parents must save them from danger.,PG,True,"English, Spanish",USA,Robert Rodriguez,71.0,5.4,Robert Rodriguez,30 Mar 2001,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara","Action, Adventure, Comedy",2 wins & 10 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMDE0NDY5M15BMl5BanBnXkFtZTcwOTg4NDgxMQ@@._V1_SX300.jpg,"63,891",
2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk-disagree,notalk,FAIL,109000000,315544750.0,887217688.0,2001FAIL,143427209,415208284.0,1167441808.0,3.0,2.0,120737,A meek hobbit of The Shire and eight companions set out on a journey to Mount Doom to destroy the One Ring and the dark lord Sauron.,PG-13,True,"English, Sindarin","New Zealand, USA","J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay)",92.0,8.9,Peter Jackson,19 Dec 2001,"Alan Howard, Elijah Wood, Noel Appleby, Sean Astin","Action, Adventure, Fantasy",Won 4 Oscars. Another 82 wins & 90 nominations.,178 min,movie,http://ia.media-imdb.com/images/M/MV5BNTEyMjAwMDU1OV5BMl5BanBnXkFtZTcwNDQyNTkxMw@@._V1_SX300.jpg,"870,253",
2000,tt0162222,Cast Away,notalk,notalk,FAIL,85000000,233632142.0,427230516.0,2000FAIL,114997212,316082883.0,578003746.0,3.0,2.0,162222,A FedEx executive must transform himself physically and emotionally to survive a crash landing on a deserted island.,PG-13,True,"English, Russian",USA,William Broyles Jr.,73.0,7.7,Robert Zemeckis,22 Dec 2000,"Paul Sanchez, Lari White, Leonid Citer, David Allen Brooks","Adventure, Drama",Nominated for 2 Oscars. Another 15 wins & 21 nominations.,143 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2MDY0ODEwNF5BMl5BanBnXkFtZTYwMDI2NTk4._V1_SX300.jpg,"282,499",
2000,tt0195685,Erin Brockovich,ok,ok,PASS,50000000,125548685.0,257805243.0,2000PASS,67645419,169855868.0,348786874.0,3.0,2.0,195685,An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.,R,True,English,USA,Susannah Grant,73.0,7.2,Steven Soderbergh,17 Mar 2000,"Julia Roberts, David Brisbin, Dawn Didawick, Albert Finney","Biography, Drama",Won 1 Oscar. Another 34 wins & 43 nominations.,131 min,movie,http://ia.media-imdb.com/images/M/MV5BMjMyMDMzMDg4M15BMl5BanBnXkFtZTgwNDc3ODYxMTE@._V1_SX300.jpg,"106,791",
2000,tt0172495,Gladiator,nowomen,nowomen,FAIL,103000000,187683805.0,457683805.0,2000FAIL,139349563,253918993.0,619204256.0,3.0,2.0,172495,"When a Roman general is betrayed and his family murdered by an emperor's corrupt son, he comes to Rome as a gladiator to seek revenge.",R,True,English,"USA, UK","David Franzoni (story), David Franzoni (screenplay), John Logan (screenplay), William Nicholson (screenplay)",64.0,8.5,Ridley Scott,05 May 2000,"Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed","Action, Adventure, Drama",Won 5 Oscars. Another 51 wins & 80 nominations.,155 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwMzQzNTQ1Ml5BMl5BanBnXkFtZTgwMDY2NTYxMTE@._V1_SX300.jpg,"660,343",
2000,tt0209144,Memento,notalk,notalk,FAIL,5000000,25544867.0,39723096.0,2000FAIL,6764542,34559865.0,53741710.0,3.0,2.0,209144,"A man, suffering from short-term memory loss, uses notes and tattoos to hunt for the man he thinks killed his wife.",R,True,English,USA,"Christopher Nolan (screenplay), Jonathan Nolan (short story ""Memento Mori"")",80.0,8.6,Christopher Nolan,11 Oct 2000,"Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior","Mystery, Thriller",Nominated for 2 Oscars. Another 47 wins & 34 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4MjUxNDAwN15BMl5BanBnXkFtZTcwMDMwNDg3OA@@._V1_SX300.jpg,"602,391",
2000,tt0163978,The Beach,notalk,notalk,FAIL,50000000,39778599.0,39778599.0,2000FAIL,67645419,53816800.0,53816800.0,3.0,2.0,163978,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",R,True,"English, French, Swedish, Thai, Croatian","USA, UK","John Hodge (screenplay), Alex Garland (novel)",43.0,6.6,Danny Boyle,11 Feb 2000,"Leonardo DiCaprio, Daniel York, Patcharawan Patarakijjanon, Virginie Ledoyen","Adventure, Drama, Romance",7 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MDE0MzQwMF5BMl5BanBnXkFtZTYwNjk4Mjk5._V1_SX300.jpg,"130,952",
2000,tt0219699,The Gift,dubious,dubious,FAIL,10000000,12008642.0,44567606.0,2000FAIL,13529084,16246592.0,60295888.0,3.0,2.0,219699,A woman with extrasensory perception is asked to help find a young woman who has disappeared.,R,True,English,USA,"Billy Bob Thornton, Tom Epperson",62.0,6.7,Sam Raimi,19 Jan 2001,"Cate Blanchett, Giovanni Ribisi, Keanu Reeves, Katie Holmes","Crime, Drama, Fantasy",8 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5MTcwNjg5NF5BMl5BanBnXkFtZTYwNDAwOTg4._V1_SX300.jpg,"43,693",
2000,tt0187393,The Patriot,dubious,dubious,FAIL,110000000,113330342.0,215300000.0,2000FAIL,148819922,153325570.0,291281175.0,3.0,2.0,187393,Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,R,True,English,"Germany, USA",Robert Rodat,63.0,7.1,Roland Emmerich,28 Jun 2000,"Mel Gibson, Heath Ledger, Joely Richardson, Jason Isaacs","Action, Drama, War",Nominated for 3 Oscars. Another 8 wins & 17 nominations.,165 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkzMjE4ODU0MV5BMl5BanBnXkFtZTYwNTI2OTk2._V1_SX300.jpg,"162,211",
2000,tt0217869,Unbreakable,nowomen-disagree,nowomen,FAIL,73243106,94999143.0,248099143.0,2000FAIL,99091212,128525137.0,335655410.0,3.0,2.0,217869,A suspense thriller with supernatural overtones that revolves around a man who learns something extraordinary about himself after a devastating accident.,PG-13,True,English,USA,M. Night Shyamalan,62.0,7.2,M. Night Shyamalan,22 Nov 2000,"Bruce Willis, Samuel L. Jackson, Robin Wright, Spencer Treat Clark","Drama, Mystery, Sci-Fi",2 wins & 10 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5MzkyMjk2Nl5BMl5BanBnXkFtZTYwOTAxOTE3._V1_SX300.jpg,"200,528",
2000,tt0190865,Vertical Limit,notalk,notalk,FAIL,75000000,68473360.0,213500000.0,2000FAIL,101468129,92638183.0,288845939.0,3.0,2.0,190865,"A climber must rescue his sister on top of K2, one of the world's biggest mountains.",PG-13,True,"English, Urdu","USA, Germany","Robert King (story), Robert King (screenplay), Terry Hayes (screenplay)",48.0,5.8,Martin Campbell,08 Dec 2000,"Chris O'Donnell, Robin Tunney, Stuart Wilson, Augie Davis","Action, Adventure, Thriller",Nominated for 1 BAFTA Film Award. Another 2 wins & 3 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIzODIxNjY4NF5BMl5BanBnXkFtZTYwMjE2NDg2._V1_SX300.jpg,"41,709",
2000,tt0161081,What Lies Beneath,ok,ok,PASS,90000000,155464351.0,288693989.0,2000PASS,121761754,210329023.0,390576517.0,3.0,2.0,161081,The wife of a university research scientist believes that her lakeside Vermont home is haunted by a ghost - or that she's losing her mind.,PG-13,True,English,USA,"Clark Gregg (screenplay), Sarah Kernochan (story), Clark Gregg (story)",51.0,6.6,Robert Zemeckis,21 Jul 2000,"Michelle Pfeiffer, Katharine Towne, Miranda Otto, James Remar","Drama, Horror, Mystery",4 wins & 5 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI5NjkwNDMwN15BMl5BanBnXkFtZTYwMzY2Nzg4._V1_SX300.jpg,"83,265",
1999,tt0134273,8MM,notalk,notalk,FAIL,40000000,36443442.0,96398826.0,1999FAIL,55938481,50964770.0,134810098.0,4.0,3.0,134273,"A private investigator is hired to discover if a ""snuff film"" is authentic or not.",R,True,English,"USA, Germany",Andrew Kevin Walker,19.0,6.4,Joel Schumacher,26 Feb 1999,"Nicolas Cage, Joaquin Phoenix, James Gandolfini, Peter Stormare","Crime, Mystery, Thriller",2 wins & 1 nomination.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIyMjE0MzEzOF5BMl5BanBnXkFtZTYwMTQ4MDg4._V1_SX300.jpg,"89,670",
1999,tt0120655,Dogma,dubious-disagree,dubious,FAIL,10000000,30651422.0,43948865.0,1999FAIL,13984620,42864850.0,61460819.0,4.0,3.0,120655,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loophole and re-enter Heaven.,R,True,English,USA,Kevin Smith,62.0,7.4,Kevin Smith,12 Nov 1999,"Bud Cort, Barret Hackney, Jared Pfennigwerth, Kitao Sakurai","Adventure, Comedy, Fantasy",6 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwMzkzNDQ1MV5BMl5BanBnXkFtZTcwMjAxNTEzMQ@@._V1_SX300.jpg,"153,741",
1999,tt0137523,Fight Club,notalk-disagree,notalk,FAIL,65000000,37030102.0,100853753.0,1999FAIL,90900032,51785192.0,141040144.0,4.0,3.0,137523,"An insomniac office worker looking for a way to change his life crosses paths with a devil-may-care soap maker and they form an underground fight club that evolves into something much, much more...",R,True,English,"USA, Germany","Chuck Palahniuk (novel), Jim Uhls (screenplay)",66.0,8.9,David Fincher,15 Oct 1999,"Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf",Drama,Nominated for 1 Oscar. Another 5 wins & 13 nominations.,139 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIwNTYzMzE1M15BMl5BanBnXkFtZTcwOTE5Mzg3OA@@._V1_SX300.jpg,"902,754",
1999,tt0155711,Flawless,notalk,notalk,FAIL,27000000,4485485.0,4485485.0,1999FAIL,37758475,6272780.0,6272780.0,4.0,3.0,155711,An ultraconservative police officer (DeNiro) suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,R,True,English,USA,Joel Schumacher,50.0,6.4,Joel Schumacher,24 Nov 1999,"Robert De Niro, Philip Seymour Hoffman, Barry Miller, Chris Bauer","Comedy, Crime, Drama",3 wins & 3 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEwODc5MDYyMl5BMl5BanBnXkFtZTcwMjcwOTgxMQ@@._V1_SX300.jpg,"12,283",
1999,tt0126916,For Love of the Game,men,men,FAIL,50000000,35188640.0,46112640.0,1999FAIL,69923101,49209977.0,64486776.0,4.0,3.0,126916,A washed up pitcher flashes through his career.,PG-13,True,English,USA,"Michael Shaara (novel), Dana Stevens (screenplay)",43.0,6.5,Sam Raimi,17 Sep 1999,"Kevin Costner, Kelly Preston, John C. Reilly, Jena Malone","Drama, Romance, Sport",6 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyMDk1ODM5N15BMl5BanBnXkFtZTYwNjYzNzQ5._V1_SX300.jpg,"22,019",
1999,tt0172493,"Girl, Interrupted",ok,ok,PASS,24000000,28871190.0,28871190.0,1999PASS,33563089,40375263.0,40375263.0,4.0,3.0,172493,Based on writer Susanna Kaysen's account of her 18-month stay at a mental hospital in the 1960s.,R,True,English,"USA, Germany","Susanna Kaysen (book), James Mangold (screenplay), Lisa Loomer (screenplay), Anna Hamilton Phelan (screenplay)",51.0,7.3,James Mangold,14 Jan 2000,"Winona Ryder, Angelina Jolie, Clea DuVall, Brittany Murphy","Biography, Drama",Won 1 Oscar. Another 6 wins & 8 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk2MjIwNzkwMl5BMl5BanBnXkFtZTYwOTYwMzg2._V1_SX300.jpg,"96,814",
1999,tt0162661,Sleepy Hollow,ok,ok,PASS,70000000,101068340.0,207068340.0,1999PASS,97892342,141340236.0,289577211.0,4.0,3.0,162661,"Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of 3 people with the culprit being the legendary apparition, the Headless Horseman.",R,True,"English, Latin","USA, Germany","Washington Irving (story), Kevin Yagher (screen story), Andrew Kevin Walker (screen story), Andrew Kevin Walker (screenplay)",65.0,7.5,Tim Burton,19 Nov 1999,"Johnny Depp, Christina Ricci, Miranda Richardson, Michael Gambon","Drama, Mystery",Won 1 Oscar. Another 22 wins & 28 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4NjMzNDY2N15BMl5BanBnXkFtZTcwNDMyMDI5MQ@@._V1_SX300.jpg,"210,582",
1999,tt0167404,The Sixth Sense,dubious-disagree,dubious,FAIL,40000000,293506292.0,672806292.0,1999FAIL,55938481,410457404.0,940894052.0,4.0,3.0,167404,A boy who communicates with spirits that don't know they're dead seeks the help of a disheartened child psychologist.,PG-13,True,"English, Latin, Spanish",USA,M. Night Shyamalan,64.0,8.2,M. Night Shyamalan,06 Aug 1999,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams","Drama, Mystery, Thriller",Nominated for 6 Oscars. Another 32 wins & 37 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc2MTQxNDI5MV5BMl5BanBnXkFtZTYwNjkzMDc4._V1_SX300.jpg,"516,752",
1998,tt0120591,Armageddon,notalk,notalk,FAIL,140000000,201578182.0,554600000.0,1998FAIL,200078524,288081893.0,792596781.0,4.0,3.0,120591,"After discovering that an asteroid the size of Texas is going to impact Earth in less than a month, N.A.S.A. recruits a misfit team of deep core drillers to save the planet.",PG-13,True,"English, Russian, Indonesian",USA,"Jonathan Hensleigh (screenplay), J.J. Abrams (screenplay), Tony Gilroy (adaptation), Shane Salerno (adaptation), Robert Roy Pool (story), Jonathan Hensleigh (story)",42.0,6.6,Michael Bay,01 Jul 1998,"Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler","Action, Adventure, Sci-Fi",Nominated for 4 Oscars. Another 12 wins & 27 nominations.,151 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc3NzA4MDIyNV5BMl5BanBnXkFtZTcwMzc1OTM2MQ@@._V1_SX300.jpg,"252,343",
1998,tt0120660,Enemy of the State,notalk,notalk,FAIL,85000000,111549836.0,250649836.0,1998FAIL,121476247,159419475.0,358211780.0,4.0,3.0,120660,A lawyer becomes a target by a corrupt politician and his NSA goons when he accidentally receives key evidence to a serious politically motivated crime.,R,True,English,USA,David Marconi,67.0,7.3,Tony Scott,20 Nov 1998,"Will Smith, Gene Hackman, Jon Voight, Lisa Bonet","Action, Crime, Mystery",5 wins & 12 nominations.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4MTU5OTI5MF5BMl5BanBnXkFtZTcwMzczOTgxMQ@@._V1_SX300.jpg,"153,279",
1998,tt0120685,Godzilla,dubious,dubious,FAIL,125000000,136314294.0,376000000.0,1998FAIL,178641539,194811162.0,537353750.0,4.0,3.0,120685,"A enormous, radioactively mutated lizard runs rampant on the island of Manhattan.",PG-13,True,"English, French, Japanese, Russian, Spanish","USA, Japan","Dean Devlin (screenplay), Roland Emmerich (screenplay), Ted Elliott (story), Terry Rossio (story), Dean Devlin (story), Roland Emmerich (story)",32.0,5.2,Roland Emmerich,20 May 1998,"Matthew Broderick, Jean Reno, Maria Pitillo, Hank Azaria","Action, Sci-Fi, Thriller",8 wins & 8 nominations.,139 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyMjE1NDczN15BMl5BanBnXkFtZTYwNDIwNjg5._V1_SX300.jpg,"120,832",
1998,tt0120780,Out of Sight,men,men,FAIL,48000000,37562568.0,77562568.0,1998FAIL,68598351,53681880.0,110847172.0,4.0,3.0,120780,A career bank robber breaks out of jail and shares a moment of mutual attraction with a US Marshall he has kidnapped.,R,True,English,USA,"Elmore Leonard (novel), Scott Frank (screenplay)",85.0,7.1,Steven Soderbergh,26 Jun 1998,"George Clooney, Jennifer Lopez, Jim Robinson, Mike Malone","Comedy, Crime, Romance",Nominated for 2 Oscars. Another 13 wins & 6 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA0MjMwNTE4Nl5BMl5BanBnXkFtZTgwNjExNzQxMTE@._V1_SX300.jpg,"62,203",
1998,tt0120815,Saving Private Ryan,nowomen,nowomen,FAIL,65000000,216335085.0,485035085.0,1998FAIL,92893600,309171460.0,693179313.0,4.0,3.0,120815,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",R,True,"English, French, German, Czech",USA,Robert Rodat,90.0,8.6,Steven Spielberg,24 Jul 1998,"Tom Hanks, Tom Sizemore, Edward Burns, Barry Pepper","Action, Drama, War",Won 5 Oscars. Another 58 wins & 56 nominations.,169 min,movie,http://ia.media-imdb.com/images/M/MV5BNjczODkxNTAxN15BMl5BanBnXkFtZTcwMTcwNjUxMw@@._V1_SX300.jpg,"596,960",
1998,tt0120686,Stepmom,ok,ok,PASS,50000000,91137662.0,159745279.0,1998PASS,71456616,130247778.0,228297140.0,4.0,3.0,120686,"A terminally-ill mother has to settle on the new woman in her ex-husband's life, who will be their new stepmother.",PG-13,True,English,USA,"Gigi Levangie (story), Gigi Levangie (screenplay), Jessie Nelson (screenplay), Steven Rogers (screenplay), Karen Leigh Hopkins (screenplay), Ronald Bass (screenplay)",58.0,6.6,Chris Columbus,25 Dec 1998,"Julia Roberts, Susan Sarandon, Ed Harris, Jena Malone","Comedy, Drama",Nominated for 1 Golden Globe. Another 8 wins & 5 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4ODIzMDYxN15BMl5BanBnXkFtZTcwOTY2NzMyMQ@@._V1_SX300.jpg,"36,191",
1998,tt0133751,The Faculty,dubious,dubious,FAIL,15000000,40283321.0,40283321.0,1998FAIL,21436985,57570196.0,57570196.0,4.0,3.0,133751,Students suspect that their teachers are aliens after bizarre occurances.,R,True,English,USA,"David Wechter (story), Bruce Kimmel (story), Kevin Williamson (screenplay)",61.0,6.4,Robert Rodriguez,25 Dec 1998,"Jordana Brewster, Clea DuVall, Laura Harris, Josh Hartnett","Horror, Mystery, Sci-Fi",8 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BOTM5MTk3NDA0MF5BMl5BanBnXkFtZTgwODQ4OTI1MDE@._V1_SX300.jpg,"77,417",
1998,tt0120746,The Mask of Zorro,notalk-disagree,notalk,FAIL,65000000,93828745.0,233700000.0,1998FAIL,92893600,134093691.0,333988221.0,4.0,3.0,120746,"A young thief, seeking revenge over the death of his brother, is trained by the once great, but aged Zorro, who is also seeking a vengeance of his own.",PG-13,True,English,"USA, Germany","Johnston McCulley (character Zorro), Ted Elliott (story), Terry Rossio (story), Randall Jahnson (story), John Eskow (screenplay), Ted Elliott (screenplay), Terry Rossio (screenplay)",63.0,6.7,Martin Campbell,17 Jul 1998,"José María de Tavira, Diego Sieres, Emiliano Guerra, Yolanda Orisaga","Action, Adventure, Comedy",Nominated for 2 Oscars. Another 7 wins & 15 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BNjI3NzI2MjY2MF5BMl5BanBnXkFtZTYwMDM5ODU5._V1_SX300.jpg,"107,542",
1997,tt0118842,Chasing Amy,ok,ok,PASS,250000,12006514.0,15155095.0,1997PASS,362810,17424311.0,21993652.0,4.0,3.0,118842,"Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's gay.",R,True,English,USA,Kevin Smith,71.0,7.4,Kevin Smith,04 Apr 1997,"Ethan Suplee, Ben Affleck, Scott Mosier, Jason Lee","Comedy, Drama, Romance",Nominated for 1 Golden Globe. Another 8 wins & 6 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY5ODMyMDY4NF5BMl5BanBnXkFtZTcwNDgwMDEyMQ@@._V1_SX300.jpg,"96,511",
1997,tt0118883,Conspiracy Theory,men,men,FAIL,80000000,76118990.0,142783718.0,1997FAIL,116099050,110466780.0,207213175.0,4.0,3.0,118883,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",R,True,English,USA,Brian Helgeland,49.0,6.7,Richard Donner,08 Aug 1997,"Mel Gibson, Julia Roberts, Patrick Stewart, Cylk Cozart","Action, Crime, Mystery",4 wins & 1 nomination.,135 min,movie,http://ia.media-imdb.com/images/M/MV5BODc2NjI2MDQxOF5BMl5BanBnXkFtZTcwNTEyNTgyMQ@@._V1_SX300.jpg,"59,122",
1997,tt0118884,Contact,ok,ok,PASS,90000000,100920329.0,165900000.0,1997PASS,130611431,146459429.0,240760405.0,4.0,3.0,118884,"Dr. Ellie Arroway, after years of searching, finds conclusive radio proof of intelligent aliens, who send plans for a mysterious machine.",PG,True,"English, Spanish, German, Russian",USA,"Carl Sagan (novel), Carl Sagan (story), Ann Druyan (story), James V. Hart (screenplay), Michael Goldenberg (screenplay)",62.0,7.4,Robert Zemeckis,11 Jul 1997,"Jena Malone, David Morse, Jodie Foster, Geoffrey Blake","Drama, Mystery, Sci-Fi",Nominated for 1 Oscar. Another 10 wins & 16 nominations.,150 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEyMDQxMTMxMF5BMl5BanBnXkFtZTcwNTU0ODcyMg@@._V1_SX300.jpg,"153,369",
